Index,Origin,Dest
811810,LAX,JFK
433569,MSP,MIA
811250,OGG,KOA
234738,JAC,ORD
177059,RNO,LAX
919231,PWM,ATL
400571,ORD,BMI
403491,GPT,ORD
978793,DFW,HOU
98921,ABQ,AUS
243485,LAX,JFK
919177,MLU,ATL
387760,DFW,HOU
330510,ATL,TUL
932176,DFW,DEN
848688,ORD,CLT
3539,LAS,BUR
716116,IND,EWR
765387,SLC,TUL
272064,MCO,CLT
406342,ALB,ORD
370894,BWI,ATL
921880,ATL,MLI
696285,ONT,AUS
951520,RSW,ATL
69321,LAX,MDW
424051,SEA,MSP
179492,HDN,SLC
239180,SFO,LAX
489042,DFW,ORF
334745,ATL,ALB
7938,PHX,TUL
782295,PHX,SLC
683578,PHX,LAS
704640,EWR,BUF
94795,COS,ONT
779810,XNA,ORD
556398,LGB,LAS
435179,EWR,DTW
1005137,SEA,MSP
379810,LAX,SBA
46587,LAX,MDW
284257,CLT,MSY
928509,ATL,PFN
716666,PNS,IAH
68819,HOU,CRP
503267,ORD,TPA
73410,OAK,LAX
135437,ORD,GSP
383688,DFW,LFT
163685,CLT,CVG
294165,BOS,LAS
406825,EVV,ORD
1011072,DTW,MCO
523684,FLL,LAX
415663,XNA,MIA
448749,MEM,OKC
311765,BDL,MCO
99174,TUS,OMA
5244,SAT,HRL
956216,ATL,MCO
707574,RIC,CLE
970781,AUS,DAL
395474,LIT,DFW
587554,IAH,LGA
972936,DFW,BTR
1004672,ORD,MSP
283201,FLL,CLT
835077,SFO,SAN
32392,DAL,LBB
781880,FAR,ORD
321380,ATL,JAX
392011,DFW,MAF
238846,LGA,ORD
1018786,SEA,HNL
811180,HNL,ORD
647666,MDW,BWI
356982,ATL,CLT
710554,LBB,IAH
579276,EWR,BOS
77697,BWI,OKC
463704,MSP,HLN
54144,SEA,BNA
749617,CVG,IAD
441468,DTW,MIA
441006,PIT,DTW
482585,ORD,LGA
423917,SNA,MSP
125524,XNA,IAH
293934,PIT,PHL
96986,SAT,OKC
33805,ONT,OAK
984440,BHM,ORD
687344,SAN,PHX
563736,EWR,PBI
924895,ISP,ATL
779305,SAT,SLC
10081,MCI,DAL
188508,SLC,EKO
200799,ASE,DEN
544543,DFW,SEA
922321,ATL,OAJ
660637,PBI,BWI
429832,MSP,EWR
866049,LAS,SNA
157256,CVG,ALB
560999,JFK,SRQ
497974,BOS,ORD
676983,PVD,TPA
960759,KOA,HNL
902119,ATL,LAS
183349,ORD,HPN
83769,ABQ,BWI
41444,SMF,MCI
424435,DCA,MEM
985247,ORD,ROC
12704,FLL,MCO
342977,PFN,ATL
921766,OMA,ATL
157618,GSO,LGA
621714,MSY,HOU
46483,LAS,SAN
347306,MCO,MEM
992543,CLT,ORD
605877,SAN,SMF
860014,PHX,SEA
197411,GJT,DEN
794247,TVC,ORD
326745,ATL,BUF
762170,SYR,CVG
432658,DTW,GRR
894505,BOS,ATL
356352,ATL,MDW
892073,JFK,PHX
552679,JFK,LAS
203950,DEN,ASE
96207,ABQ,SAT
402894,LSE,ORD
617026,DEN,MDW
269315,CLT,MSY
170428,SBA,LAX
755572,SAT,CVG
894870,ATL,SAV
510943,LAS,DFW
75263,DEN,MCI
440619,MEM,MCO
475676,MEM,HSV
395009,DFW,DSM
937033,DEN,AUS
191231,PHX,LAX
394001,DFW,MAF
952714,FLL,ATL
322357,CVG,LAX
62492,LAX,PHX
459444,DTW,BHM
348865,DEN,DAY
206829,AZO,ORD
900922,ATL,SAV
528547,RSW,DFW
197289,GRR,ORD
486714,DFW,ELP
903634,MCO,ATL
529390,ORD,PHX
813329,DEN,SFO
603334,ATL,SMF
421063,LGA,DTW
672196,BDL,LAS
994672,ORD,HSV
912395,LIT,ATL
857742,PHX,PHL
619121,SAT,DAL
851682,CLT,LAX
454203,MDT,ATL
368666,RDU,ATL
926205,ALB,ATL
983325,ORD,BMI
177875,SAN,LAX
209127,TUS,SLC
861652,CLT,ATL
529911,HNL,ITO
592533,ATL,PBI
240,LAS,RNO
876550,PHX,LAS
201971,SNA,SFO
922147,FSM,ATL
358624,ATL,ROC
12407,CMH,BWI
65002,BWI,TPA
480507,SAT,DFW
685534,HOU,LAS
47259,OAK,LAX
656782,MDW,MCO
977015,DFW,LBB
522508,ABQ,DFW
217078,SLC,BZN
66673,OMA,STL
563170,TPA,IAH
54053,SAN,OAK
451812,MSP,DLH
617621,LAS,SJC
868473,LGA,DCA
468379,PNS,MEM
544210,ANC,SEA
477705,HNL,SFO
666913,MCO,MDW
195080,IDA,SLC
712805,MSP,IAH
563196,MFE,IAH
622445,SAN,AUS
1047998,DSM,MEM
914441,CAE,CVG
481141,SFO,DFW
600080,ATL,FLL
983093,ORD,SGF
989749,ORD,DSM
705711,EWR,ATL
878113,BOS,DCA
367178,IAD,ATL
564053,BOS,IAH
509834,DFW,MSY
24998,SAT,BWI
185226,TUL,DEN
99849,SLC,PDX
228638,SFO,AUS
948874,BWI,PWM
263784,SJU,BOS
702063,LAX,DEN
52439,CMH,TPA
452658,DTW,MCI
790834,PDX,RDM
508094,DFW,TPA
795386,SLC,IAH
547977,RIC,JFK
430559,MCO,DTW
349631,DEN,MCI
849725,LGA,CLT
667094,MDW,OAK
319588,ATL,PBI
447754,MSN,DTW
907717,MSY,ATL
457075,SWF,DTW
546071,LGB,SEA
328637,ATL,MEM
78448,LAS,SAN
700523,BOI,SLC
323017,ATL,RDU
590597,ATL,CLT
235723,ORD,DFW
938902,ATL,MSY
810461,ATW,ORD
860395,CLT,DCA
774001,ORF,ORD
369003,CAK,LGA
251067,PHX,SFO
97204,BOI,SAN
233549,ORD,BOS
240929,ORD,GRR
132513,ORD,BNA
914423,OKC,ATL
1045192,RDU,MEM
937521,SEA,DEN
943172,PWM,BWI
226791,ROC,ORD
811930,SFO,SAN
509914,DFW,FLL
772170,DEN,AUS
89023,MDW,LAS
570872,IAH,SEA
447615,MSP,BZN
501993,PHL,DFW
329584,FAY,ATL
798451,SLC,RAP
625940,SAN,RNO
996952,ORD,PIA
771592,SAN,SLC
900342,FLL,ATL
483552,DFW,RSW
65851,LAS,TUS
240722,SEA,ORD
2754,BWI,BDL
579526,CLE,LGA
572516,SEA,ANC
959269,HNL,LAX
30540,MDW,LAX
998265,BOS,DCA
682720,MCI,PHX
588246,DEN,ATL
530327,LIH,HNL
393981,DFW,TUL
610698,LAS,RDU
1043794,MSP,PIT
213515,SGU,SLC
233423,DEN,SJC
627411,LAS,IND
150354,PHX,ASE
765770,SMF,ACV
785365,SLC,SGU
46670,LAX,TUS
765398,MSO,SLC
665316,AUS,BWI
556866,JFK,RSW
427789,DTW,MBS
488360,ORD,SAT
95424,BFL,SMF
156409,SAT,CVG
848704,ORD,PHX
222424,ORD,SFO
84991,LAS,MAF
761157,HSV,LGA
848985,PHX,PHL
631047,OKC,HOU
85712,MDW,STL
336437,ATL,JAN
950808,STL,ATL
543610,PDX,PHX
627402,LAS,DEN
584008,IAH,DFW
288,LAS,SLC
712428,IAH,BTR
58662,HRL,HOU
243277,ORD,BOS
114577,IAH,GPT
602095,ATL,MCO
210271,MKE,RDU
300226,MDW,TPA
420805,DSM,LGA
426419,DTW,FLL
529894,HNL,ITO
1017784,MSP,LAS
434065,PDX,MSP
17280,MSY,BNA
853063,CLT,PVD
887986,STL,MDW
520269,DFW,BDL
266915,IAD,CLT
145632,BNA,ORD
310479,SMF,ATL
641214,OKC,LAS
918900,SWF,ATL
72669,LAS,SFO
439395,DCA,MSP
263042,FLL,CLT
724809,IAH,HSV
942296,DCA,RSW
817681,SLC,DEN
270687,DCA,PVD
1040471,MCI,IND
449472,SAT,MEM
468813,MEM,SHV
47903,SAN,AUS
31896,AUS,BWI
394348,FSM,DFW
494585,BOS,STT
190409,SLC,JAC
768836,ORD,SGF
789143,PSP,LAX
432027,TPA,DTW
358499,ATL,HPN
561078,MCO,PSE
249099,ORD,PHL
498921,DFW,AUS
150547,ATL,CLT
310240,CVG,BOS
894051,SLC,SNA
766822,SLC,SJC
29848,HOU,OKC
240167,DEN,GEG
931462,ATL,BGR
38274,TUL,HOU
1047805,HSV,MEM
871384,PHX,CLT
1017685,LAX,IND
354738,ATL,BWI
819812,LAX,DEN
978288,TYS,DFW
471163,MEM,DSM
717071,ABQ,IAH
618379,OAK,ONT
114322,CLT,EWR
905232,LAX,ATL
108585,EWR,MSN
155922,CVG,BHM
185866,SLC,HLN
1034069,MSP,FAR
571800,LAX,EWR
251395,DEN,LAS
914184,ROC,ATL
566548,SAT,IAH
43759,MSY,MDW
609251,STL,MCO
449426,DTW,MSN
38959,DAL,HOU
388588,AUS,DAL
26782,LAS,DEN
19282,CMH,LAS
883750,DCA,LGA
928262,ATL,SBN
341178,ATL,BHM
909959,GSP,ATL
862189,LGA,PIT
1002003,DSM,LGA
315723,LGA,MCO
109854,IAH,TUS
420323,LGA,CVG
737283,IAD,ATL
395486,LIT,DFW
902813,EWR,ATL
6328,DAL,BHM
369585,BWI,FLL
475073,MOB,MEM
154063,DTW,CVG
627092,DEN,OKC
434949,DTW,GRR
561487,JFK,RSW
811756,SEA,SFO
716199,MHT,CLE
872172,DFW,LAS
298231,TPA,SAT
76776,SAN,OAK
88423,LAS,MCI
767732,LAX,PHX
56648,PHL,MDW
951866,BWI,CLT
506660,BDL,SJU
34268,SAN,HOU
646707,ELP,ABQ
442867,MSP,SAT
456696,DTW,GSO
157976,CVG,DTW
304261,ATL,PNS
882711,LGA,DCA
383243,AEX,DFW
483521,MIA,DFW
820411,ATL,SFO
670846,OKC,MCI
1016869,DTW,MHT
552045,FLL,EWR
808922,ORD,GRB
522671,MSP,DFW
678606,HOU,CRP
56774,PHX,OAK
868582,ORF,CLT
164487,ATL,SGF
196867,SAN,SLC
1033587,MSP,CHS
760479,LEX,CVG
55580,LAS,CMH
812707,LAX,KOA
388176,MCI,DAL
984225,OKC,ORD
354162,ATL,PHX
580368,SEA,EWR
433909,MSP,SEA
51499,SDF,TPA
976944,GSO,DFW
24888,RSW,MDW
261839,EWR,CLT
251191,DEN,PHX
317053,CVG,SAN
541712,SEA,OAK
909510,DCA,LGA
477381,LAX,JFK
822028,ORD,SAN
564501,IAH,MCO
106167,IAH,CHA
1039501,CVG,DTW
99565,OMA,ONT
91394,DEN,OAK
249172,DEN,SAN
955882,MDW,ATL
950833,TPA,DTW
14825,SFO,SAN
425020,MSP,SJC
92998,PHL,PHX
595491,BWI,ATL
931877,TUS,DEN
734068,SPI,ORD
722952,IAH,MEM
1011296,MCO,DTW
328881,ATL,RIC
158595,BHM,CVG
272473,PIT,CLT
646907,HOU,MSY
509024,ORD,DEN
80746,BWI,CLE
1044776,MEM,OMA
429041,STL,MEM
80248,TPA,CMH
521163,AUS,DFW
569094,IAH,MCI
120482,IAH,RDU
236629,ORD,DCA
345465,ATL,GRR
449393,SYR,DTW
737641,PIT,IAD
446519,MSP,BOI
714388,IAH,BHM
137265,DEN,ATL
5929,BDL,BWI
200666,DEN,BUR
347507,LAS,DEN
325692,ATL,EWN
34839,TPA,STL
32497,DEN,SLC
769391,MEM,ORD
1031260,DTW,MKE
256935,ORD,CLT
198160,SLC,PDX
674275,SFO,SAN
416333,RDU,BOS
96074,SMF,TUL
385481,DFW,SHV
199822,SFO,SMF
697848,BOI,SAN
484334,AUS,LAX
616848,CMH,STL
476853,EVV,MEM
724195,IAH,PIT
791889,SLC,BOI
67994,AUS,DAL
489999,TUS,DFW
365875,IAD,ATL
813669,SFO,EWR
975725,DFW,XNA
1017588,DTW,MSP
1032916,ATL,PIT
999888,RDU,MCI
910829,CAK,ATL
359177,ATL,CAK
439210,ATL,MEM
355900,IND,ATL
422911,PHX,MSP
1002951,LGA,MEM
765604,ACV,SFO
771475,PSP,SLC
25761,BHM,MCO
183842,PHL,MKE
50545,MDW,STL
804603,MKE,CLT
933600,SJC,DEN
398967,CVG,DFW
416307,BOS,RDU
212064,FAT,SLC
977633,TXK,DFW
502288,DFW,OKC
124591,IAH,RIC
594904,ATL,JAC
386486,DFW,AMA
349863,STL,DEN
1044104,MSP,STL
647684,MDW,DEN
194078,ORD,LAN
1039747,DTW,CMH
397776,DFW,CHS
476370,MEM,JAN
775752,DEN,HDN
477543,JFK,LAX
314973,ATL,PHL
599730,LAX,OGG
429620,MKE,DTW
881152,DFW,PHX
500643,JFK,MIA
965228,SAN,LAX
51244,PVD,PHX
279233,BOS,DCA
1038467,BTV,DTW
529351,BOS,ORD
74147,SAN,SMF
495421,DFW,IAH
1027868,CMH,MSP
592514,ATL,BWI
517654,JFK,ORD
411157,ORD,DBQ
358281,PBI,ATL
241872,SFO,LAX
78729,MCO,BUF
1042443,GSO,MSP
734726,PHX,TUS
1012888,TPA,DTW
587376,LAS,EWR
458605,BGR,DTW
982550,ORD,CVG
1048408,EVV,DTW
6614,HOU,MCO
720888,DFW,IAH
907787,ATL,TPA
786571,SAT,LAX
779184,SLC,LWS
725356,COS,IAH
858303,DFW,PHX
997686,BOS,CMH
37150,ORF,MCO
301546,STL,MDW
161960,MEM,CVG
958979,PIT,ATL
308702,ATL,DTW
545794,FAI,SEA
667948,RNO,SJC
730216,MYR,IAD
891559,BDL,FLL
551937,AUS,JFK
892540,ATL,SJC
36435,MCI,DAL
1023073,DTW,LAN
492948,MIA,STT
1021730,MSP,BWI
977849,DFW,SGF
145626,BMI,ORD
325129,ATL,DSM
95479,SMF,GEG
533934,SEA,EWR
794260,TUL,ORD
179458,SLC,IAH
35376,BWI,PVD
858999,TPA,CLT
310157,ATL,PBI
160975,CVG,TUL
90282,SLC,MDW
210528,SMF,SLC
988803,ORD,PIT
1019542,TPA,MEM
625100,MDW,TUS
487561,DFW,EWR
111203,IAH,JAX
612105,RNO,OAK
428140,MSP,LAX
110134,CLE,MKE
736885,PHX,TUS
281236,PHX,SJC
262999,DEN,CLT
89927,RSW,MCO
920271,ATL,LIT
334669,PFN,ATL
594876,PHX,ATL
562026,LGB,IAD
735223,LIH,HNL
359976,BMI,ATL
185324,DEN,EUG
74027,RNO,LAX
604500,ATL,IAH
346159,DAY,ATL
29638,DEN,LAS
137099,SPI,ORD
371973,ATL,BMI
922073,ATL,MEM
549122,PBI,JFK
922161,ATL,GPT
480790,LGA,ORD
1008355,DTW,MEM
95069,SAT,ONT
147757,CAK,ORD
166116,JAX,CVG
397054,DFW,SGF
35285,BWI,CLE
305524,CVG,TPA
937406,SEA,DEN
287429,OMA,PHX
569313,SAN,EWR
149177,CAE,IAD
16972,MCO,MDW
358909,MCO,ATL
322455,JFK,MIA
732019,CHS,IAD
574333,FLL,EWR
571039,IAH,MSY
608447,PHL,PIT
851621,CLT,BWI
351523,SAN,DEN
742259,HNL,OGG
336907,ATL,TUL
671114,PHX,LAS
337082,ATL,PFN
297358,PHL,MCO
603631,ATL,MIA
800103,SLC,HLN
357023,ATL,FNT
673627,OAK,MDW
812786,SFO,KOA
609098,SLC,PHX
461708,CAK,DTW
570885,IAH,BOS
369713,ICT,ATL
328530,SDF,ATL
981566,HSV,DFW
886523,MDW,IND
262441,PHX,SNA
534086,BOS,PDX
856368,PHX,LAX
642443,TUS,LAS
695168,DSM,IAH
866457,PHX,JFK
48550,TPA,SDF
201662,LAX,CLD
1022643,MSP,EWR
1045313,PNS,MEM
711054,MSY,EWR
250518,SEA,ORD
3545,LAS,BUR
68987,ISP,BWI
496469,ICT,DFW
614297,LAX,SFO
303480,SFO,ATL
658246,TPA,BWI
873170,BWI,CLT
666494,LAS,ONT
15996,DAL,STL
192285,RDM,PDX
984329,SDF,ORD
745964,ORD,DSM
606169,SNA,SJC
984553,RST,ORD
341879,ATL,STL
118201,BWI,EWR
747794,STL,DTW
823382,IAD,MSY
184945,BFL,DEN
210749,LAX,SAN
457451,SDF,DTW
473073,ROA,DTW
338941,ATL,AUS
888269,BHM,MDW
635153,SJC,BUR
72615,LAS,PHX
1048341,DTW,EVV
307726,SJU,ATL
391676,DFW,CRP
433987,MSP,PDX
835884,LAX,JFK
473354,AZO,DTW
716461,IAH,IND
533028,OAK,OGG
925405,BTR,ATL
606640,BUR,SJC
388657,XNA,DFW
301462,SMF,SNA
537754,SEA,LAX
227555,CLT,ORD
707810,EWR,JAX
344227,ATL,TRI
46010,FLL,BWI
145618,BFL,LAS
821282,AUS,DEN
23222,IAD,TPA
265869,MSY,CLT
407987,ORF,MIA
191056,ORD,FWA
429617,MKE,DTW
221930,RIC,ORD
183480,SFO,BUR
940713,TPA,ATL
279434,CLT,TPA
748662,BNA,JFK
803891,BHM,ORD
644816,PHL,MCO
667755,PHX,PIT
209092,SLC,HLN
174467,SLC,BOI
119598,BUF,CLE
125572,BNA,EWR
763131,CID,CVG
876172,LAS,ORD
573327,EWR,IAH
365018,ATL,ROC
213220,ASE,DEN
47178,MSY,HOU
836840,ORD,PDX
856042,MCO,DCA
460855,BTV,DTW
330072,ATL,AVL
438828,MEM,DFW
33158,LBB,DAL
1014518,MSP,MCO
621185,LAX,SJC
923831,ATL,PVD
519431,DFW,FAT
799803,SGF,DEN
689054,IND,BWI
49484,GEG,LAS
947251,ATL,MKE
391098,AMA,DFW
642888,BWI,HOU
905377,ATL,GSO
305172,LAX,ATL
30973,PHL,PVD
675239,DAL,STL
949652,CLT,ATL
252966,LAS,LAX
490088,DFW,PDX
1030708,RDU,DTW
985481,ORD,OMA
23678,LIT,DAL
1013296,LGA,MSP
175098,SEA,PDX
1022697,RSW,DTW
69840,MDW,STL
1033238,MSP,OKC
176434,LAX,SBA
430761,MSP,TPA
596974,ATL,LAX
298789,BWI,SDF
16040,DEN,MDW
272681,BOS,CLT
771294,SLC,BFL
402068,ORD,CHA
133161,KOA,HNL
603297,SEA,ATL
953227,ATL,MCO
945720,MDW,ATL
518096,LGA,MIA
1039923,DTW,GRB
41543,STL,CLE
990588,ALB,ORD
629397,BUR,PHX
1025663,MSP,BZN
412275,MDT,ORD
248473,DTW,ORD
233227,DEN,SNA
333187,ATL,JAN
339239,ATL,JAN
648778,SAT,MDW
443734,DTW,BWI
472099,DTW,MLI
941519,ATL,MDW
126381,IAH,DFW
829726,ORD,ATL
909873,ATL,BTR
117741,CLE,MKE
122893,ATL,IAH
936802,DEN,SLC
294464,DCA,BOS
776850,CHS,ORD
630111,LAS,BNA
162692,CVG,BWI
297157,OAK,ONT
227695,ORD,CVG
659532,LAS,BUR
576474,BOS,EWR
60481,SAT,LAS
507147,DFW,SAT
48740,BDL,BWI
1037934,DCA,GRR
671749,SLC,OAK
1030790,RDU,DTW
240436,ORD,SEA
570665,JFK,IAH
7359,MDW,MSY
831203,LGA,ORD
711658,EWR,XNA
1016872,DTW,MHT
532444,HNL,KOA
721079,MHT,EWR
705108,ORF,EWR
796676,COD,SLC
588325,RIC,ATL
993625,ORD,FNT
170029,LAX,IPL
237034,ORD,EWR
689740,MDW,BUF
973865,DFW,CID
105906,PIT,EWR
107580,PBI,IAH
561552,MCO,BOS
214627,FCA,DEN
804073,DEN,PIA
440043,MSY,MEM
285459,CLT,BOS
724370,MSP,EWR
567123,IAH,MSY
231621,ORD,DSM
113882,EWR,IAD
862874,BOS,LGA
654284,RNO,SAN
312913,RNO,SLC
76271,OAK,LAS
746111,PSP,PHX
712261,EWR,MKE
547793,JFK,ROC
83721,TPA,RDU
155822,LGA,GSO
902860,SLC,SNA
1001349,LGA,DCA
830691,LGA,ORD
355037,CAK,BOS
656493,MCI,IND
991175,ORD,ICT
383485,CLL,DFW
633598,LAX,OAK
569140,IAH,BWI
432679,LGA,DTW
271958,LAS,PHX
493766,JAX,DFW
926968,ATL,SHV
596616,ATL,MIA
346574,OMA,DEN
2706,BUR,PHX
14102,ONT,SMF
984226,OKC,ORD
668993,BUR,OAK
687415,SAT,HOU
117435,ORF,IAH
678979,LAS,PHX
858434,LAS,SFO
845782,MCO,IAD
173891,COS,LAX
262864,CLT,PBI
952459,ATL,LGA
407793,CLE,ORD
1030192,DCA,MEM
522367,MCI,DFW
835024,ORD,LGA
774459,SGU,SLC
776046,SLC,CDC
262879,CLT,PHX
214066,MRY,SFO
516691,ORD,MCO
143066,IAD,HSV
422801,PHX,MSP
20704,MHT,PHL
568992,EWR,IAH
518952,ATL,LGA
850265,ANC,LAS
362423,ATL,LGA
58582,HOU,HRL
416393,BOS,RDU
585940,EWR,RSW
1035859,DTW,HPN
798230,MCI,CMH
878532,FLL,CLT
797643,SDF,ORD
788221,SFO,PMD
36282,LAX,LAS
314026,ATL,RIC
476366,MEM,JAN
459864,DTW,CAE
387072,DFW,PIT
848633,MIA,CLT
992312,PIT,MIA
707622,IAD,EWR
156208,CVG,EWR
657152,ONT,OAK
241898,ORD,EWR
44421,RNO,BOI
206022,SLC,LGB
408991,AZO,ORD
883115,PHX,RDU
269798,MCO,PIT
102179,LAX,SFO
705132,ORD,CLE
723326,LFT,IAH
280003,PHX,PDX
1019058,ROC,DTW
576032,IAH,LAS
610238,FLL,BUF
960430,HNL,KOA
63344,PDX,OAK
325963,ATL,VPS
490928,DFW,LGA
246026,ORD,BDL
737417,LIH,HNL
454901,DLH,MSP
978647,VPS,DFW
94960,ONT,SAT
698102,ONT,ABQ
59841,ONT,PHX
542979,SEA,DEN
478039,HNL,ORD
823541,ORD,MCI
903979,ATL,MCO
1012602,TPA,DTW
332700,ATL,SWF
45122,TPA,STL
960755,KOA,HNL
684664,AUS,HOU
326758,BUF,ATL
568654,EWR,DCA
33479,MDW,MCO
169231,PHL,MKE
28458,SAT,HOU
271609,CLT,LAS
423940,MSP,SNA
66989,PHX,ONT
23534,LAS,TPA
329563,ILM,ATL
190588,LAX,SBA
93758,SMF,LAX
255099,PHX,DEN
851627,CLT,DCA
560012,MCO,BOS
256348,CLT,DEN
789939,MSO,DEN
300145,MDW,OMA
691080,SLC,PHX
121231,MCI,EWR
788841,BIL,SLC
225232,SEA,IAD
554598,BUR,JFK
735806,HNL,KOA
655539,DAL,AUS
1033011,ATL,MEM
381259,LAS,LAX
366775,SWF,MCO
706221,DAL,IAH
424928,MSP,SJC
618832,PHX,SLC
31875,ALB,LAS
739616,ORD,ORF
530728,HNL,KOA
388417,AMA,DFW
928082,ATL,OKC
214429,IND,ORD
208251,MSN,ORD
727818,CLT,SAV
949641,CAK,BOS
221153,ORD,LAX
190215,SLC,FCA
460117,DTW,ROA
627239,HOU,HRL
704953,EWR,CLT
2633,BNA,SAT
20070,LAS,SJC
300124,MDW,MCO
935722,DEN,TUS
490107,DFW,PDX
458166,LAN,DTW
325850,ATL,CAK
925646,ATL,ICT
731590,LAN,ORD
258756,SJU,CLT
221734,ORD,PHL
547527,BOS,SJC
802065,SGU,LAX
790353,SLC,LGB
374442,RSW,BOS
561369,IAD,JFK
68446,CLE,MDW
652451,DAL,MCI
135485,PHX,DEN
644791,PDX,SLC
983114,ORD,SGF
1021383,IND,DTW
325596,FAY,ATL
217528,MKE,ORD
43089,LAS,SJC
624510,LAS,SNA
710486,IAH,OKC
55074,DAL,AMA
801250,SBA,DEN
64294,STL,LAS
1623,RNO,LAS
665485,BNA,SAT
646314,BWI,DEN
1016745,MHT,DTW
536849,ORD,SEA
718348,EWR,BNA
989651,ORD,DAY
960100,OGG,HNL
291568,BOS,DCA
1015161,LAS,LAX
309460,BOS,LGA
311693,ATL,SRQ
93470,SAT,DAL
283874,RIC,CLT
839679,SFO,LAX
987422,MDT,ORD
216940,SLC,PDX
506994,ATL,DFW
271326,SAV,CLT
778130,RDD,SFO
772705,ATL,GSP
814654,SFO,ORD
539393,SNA,SEA
987487,ORD,FWA
213369,COS,ATL
656928,MSY,DAL
185320,DEN,BOI
896946,ATL,SEA
169344,TWF,SLC
668111,SDF,BHM
855739,DCA,PHX
844441,LAS,SFO
482319,ORD,LGA
93476,SAT,DAL
697899,BOI,SAN
283352,LAX,PHX
136652,HNL,KOA
28485,SDF,BWI
97028,TUS,SAT
530679,HNL,KOA
293108,CLT,RSW
402611,ORD,ROC
658055,SMF,LAX
22841,DAL,MCI
371965,TPA,IND
1014972,LAN,MSP
483269,DFW,ABQ
1004676,ORD,MSP
819129,MSY,IAD
486505,DFW,SJC
274447,JAX,CLT
802241,ORD,FWA
562761,PBI,EWR
530518,ITO,HNL
951611,ATL,CHS
576837,SNA,IAH
212257,SLC,STL
466290,GRB,MSP
174395,SLC,PDX
674901,BUR,OAK
597652,ATL,MSP
722310,IAH,SHV
414830,VPS,ORD
734200,CLT,IAD
296420,LAS,MHT
65900,LAX,OAK
791665,EWR,MKE
645685,SNA,SJC
870284,RSW,CLT
418249,RDU,BDL
812053,SFO,LIH
979914,GPT,DFW
566806,IAH,MSY
870217,PHX,SMF
583454,EWR,MIA
630342,LAX,LAS
682306,LAS,DEN
451528,DTW,RDU
1015275,MEM,LGA
931647,SDF,DEN
111493,GSO,EWR
250393,DEN,IAD
945587,FNT,ATL
21273,PHX,SAT
639056,ABQ,LAX
601275,SLC,LAX
862416,PHL,RDU
142752,ABQ,PHX
45083,TPA,JAX
682663,MAF,HOU
345835,MCN,ATL
769770,TUS,SLC
591043,ATL,STL
229667,DEN,SNA
1024925,ORD,DTW
809739,SJC,SLC
279097,SEA,PHX
731616,LAX,LAS
854410,DCA,CLT
215048,EWR,MKE
755357,LGA,RDU
817049,BTV,ORD
700327,SLC,PDX
292377,PHL,MCO
527809,DFW,IAH
915743,FAY,ATL
740098,HSV,IAD
329960,GTR,ATL
876068,DTW,PHL
113663,OMA,IAH
900414,DFW,SLC
56860,PHX,TUL
212003,IDA,SLC
183297,PIA,ORD
453237,DTW,GRR
283001,CLT,PBI
100751,LAX,PHX
808725,PDX,SEA
652246,BWI,LAS
591509,PNS,ATL
982446,ORD,XNA
330184,ATL,CAK
55052,CMH,PHL
692073,DAL,HOU
259273,FLL,CLT
509065,PBI,ORD
230222,DEN,TUL
830809,ORD,LGA
731289,CLT,BNA
496031,AUS,SJC
800921,SFO,SLC
105597,IAD,IAH
523782,SFO,DFW
668513,STL,OMA
884970,BNA,SAN
807669,DEN,COS
151909,LEX,ATL
8411,SMF,SEA
210714,SLC,STL
386171,TYR,DFW
238278,LGA,ORD
705178,IAH,IND
420097,DCA,LGA
848178,CLT,PHL
56960,RNO,OAK
94829,ONT,MRY
1022372,TPA,IND
353106,DEN,ATL
436562,MSP,JFK
665689,BWI,MDW
473463,DTW,OMA
127002,IAH,HRL
884691,TPA,DCA
216420,ASE,DEN
1000153,RDU,JFK
293299,IND,PHX
1020913,DTW,PIT
522621,JFK,DFW
683489,PHL,PHX
255902,DEN,MCO
345858,ATL,PHF
346327,DEN,SAT
976298,LEX,DFW
648366,PHX,LAS
608557,PHX,MDW
1015905,EWR,DTW
430025,DFW,MSP
825963,ORD,BDL
194110,ORD,AZO
11261,SAN,SFO
504239,IAH,MIA
866036,LAS,SEA
678876,LAS,DEN
238618,ORD,LGA
872026,CLT,PIT
210471,MSO,SLC
384652,CLL,DFW
747234,IAD,CHS
833195,SEA,SFO
583596,IAH,MSY
681736,DAL,AUS
664504,RNO,PHX
254249,MCO,IAD
204033,COS,ATL
365758,BWI,MCO
948712,ATL,MCI
589993,GEG,SLC
938420,SEA,DEN
660506,OAK,SAN
33417,MDW,DTW
538896,SEA,SFO
625788,PVD,PHX
952502,ATL,MSP
968946,CLL,DFW
1039037,DTW,DSM
1002905,LGA,DTW
256500,CLT,SAV
728386,CAE,ORD
212706,ATW,ORD
27020,LAX,OAK
667880,RDU,BNA
197377,ORD,FAR
432926,DTW,LGA
405228,PIT,ORD
167633,MKE,CVG
699059,RDU,MSY
596897,BWI,ATL
175944,SLC,TWF
667838,PIT,PHL
463030,MCI,IND
540773,OTZ,OME
279203,ATL,PHL
731959,ALB,CLT
678520,ELP,SAT
65250,DEN,SLC
184826,MLI,ORD
772311,SFO,RNO
6976,LAX,MDW
734920,CLT,IAD
867876,ATL,PHX
1048267,EVV,DTW
